Video_File,Frame,Timestamp,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,confidence,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Conf,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Conf,Left_Elbow_X,Left_Elbow_Y,Left_Elbow_Conf,Right_Elbow_X,Right_Elbow_Y,Right_Elbow_Conf,Left_Wrist_X,Left_Wrist_Y,Left_Wrist_Conf,Right_Wrist_X,Right_Wrist_Y,Right_Wrist_Conf,Left_Hip_X,Left_Hip_Y,Left_Hip_Conf,Right_Hip_X,Right_Hip_Y,Right_Hip_Conf,Left_Knee_X,Left_Knee_Y,Left_Knee_Conf,Right_Knee_X,Right_Knee_Y,Right_Knee_Conf,Left_Ankle_X,Left_Ankle_Y,Left_Ankle_Conf,Right_Ankle_X,Right_Ankle_Y,Right_Ankle_Conf
jumping_jacks_4meter_center_1.mp4,10,1.0,583,67,764,402,60635,0.910570502281189,707.6784057617188,165.80978393554688,0.9879233241081238,640.5025024414062,169.12649536132812,0.9893121123313904,743.4468994140625,139.114501953125,0.9668267965316772,599.977294921875,149.13906860351562,0.9721401333808899,752.6622924804688,106.74641418457031,0.9518731832504272,596.6253051757812,114.32783508300781,0.9589616060256958,702.0687866210938,272.75079345703125,0.9932310581207275,653.3316040039062,273.9805603027344,0.9937071204185486,721.5077514648438,325.5172119140625,0.9616292119026184,630.2216186523438,325.5131530761719,0.9638727903366089,729.6435546875,376.5858459472656,0.8334059119224548,609.1618041992188,372.5867004394531,0.8350371718406677
jumping_jacks_4meter_center_1.mp4,11,1.1,594,71,754,401,52800,0.9228941202163696,711.1985473632812,171.15719604492188,0.9889152646064758,638.4312744140625,173.69024658203125,0.9833680987358093,741.7724609375,142.80555725097656,0.9746526479721069,605.0855712890625,149.32318115234375,0.9571177959442139,715.5435791015625,101.24252319335938,0.9641220569610596,631.701416015625,105.47694396972656,0.9493569135665894,704.8051147460938,279.14373779296875,0.9929534792900085,650.6395263671875,280.8021240234375,0.9914504885673523,722.583251953125,326.22430419921875,0.958973228931427,629.9205322265625,332.357421875,0.9506273865699768,729.8172607421875,377.4288635253906,0.8186977505683899,614.783935546875,380.3861999511719,0.7928699254989624
jumping_jacks_4meter_center_1.mp4,12,1.2,572,88,774,401,63226,0.9041106700897217,708.088623046875,147.98045349121094,0.9925877451896667,641.473388671875,150.0289306640625,0.9899255037307739,747.7698974609375,138.40786743164062,0.9781700968742371,600.9204711914062,141.4007568359375,0.9687923192977905,757.4773559570312,122.93556213378906,0.9628289937973022,592.2798461914062,124.37646484375,0.9524086713790894,698.046630859375,250.76712036132812,0.9964808821678162,650.8276977539062,251.89892578125,0.995983362197876,712.4019165039062,311.35321044921875,0.9841810464859009,633.72607421875,316.36328125,0.9821556210517883,720.037109375,364.57794189453125,0.9286742806434631,619.391845703125,370.6823425292969,0.9214932918548584
jumping_jacks_4meter_center_1.mp4,13,1.3,582,84,784,394,62620,0.8751387000083923,707.3870849609375,145.2980194091797,0.9935833811759949,639.4991455078125,144.49111938476562,0.9958128333091736,745.2423095703125,159.1160888671875,0.965877890586853,602.9346923828125,156.2427215576172,0.9813953042030334,768.9978637695312,156.64076232910156,0.9375539422035217,598.9728393554688,150.0621337890625,0.9621579647064209,695.7945556640625,242.33563232421875,0.9965406060218811,652.7589111328125,242.38034057617188,0.9971235394477844,699.8845825195312,309.67071533203125,0.989036500453949,646.2733764648438,308.5638122558594,0.9915558099746704,702.5316162109375,369.56695556640625,0.9586336612701416,642.5195922851562,366.2193603515625,0.9656291604042053
jumping_jacks_4meter_center_1.mp4,14,1.4,595,89,753,401,49296,0.8983798027038574,708.80615234375,154.9807586669922,0.9955116510391235,641.0078735351562,155.4132080078125,0.9978877902030945,736.2658081054688,188.1698455810547,0.9702568650245667,618.54345703125,185.4136505126953,0.9868671894073486,729.4970703125,186.03526306152344,0.9539130926132202,631.14697265625,176.499267578125,0.9729534387588501,695.447265625,248.53671264648438,0.9964966177940369,652.6658325195312,248.884765625,0.9976805448532104,691.3500366210938,311.1816101074219,0.9851720333099365,654.105224609375,311.4297790527344,0.9886132478713989,680.3479614257812,365.88873291015625,0.9434400796890259,658.5921630859375,366.69073486328125,0.9529935717582703
jumping_jacks_4meter_center_1.mp4,15,1.5,620,112,727,401,30923,0.8689990639686584,704.6749267578125,180.85848999023438,0.9925156235694885,643.612548828125,181.66763305664062,0.9952117800712585,719.3099365234375,227.5979461669922,0.9564545154571533,632.8554077148438,227.15310668945312,0.9685723185539246,717.2509155273438,271.759521484375,0.9328463673591614,632.7772827148438,266.0727233886719,0.9430968761444092,691.4521484375,268.30487060546875,0.9954621195793152,653.701904296875,268.7789001464844,0.9963686466217041,687.1817626953125,327.32452392578125,0.9884189963340759,658.73583984375,327.51385498046875,0.9892759323120117,679.0255737304688,378.9049377441406,0.9688799381256104,666.352294921875,379.0019836425781,0.9706841707229614
jumping_jacks_4meter_center_1.mp4,16,1.6,618,113,730,400,32144,0.875777006149292,705.022216796875,179.5931396484375,0.9915599226951599,641.697509765625,179.3583221435547,0.9948210716247559,720.4381713867188,226.83172607421875,0.949801504611969,629.4265747070312,220.705322265625,0.9674335718154907,718.2032470703125,260.06927490234375,0.9240426421165466,637.4073486328125,237.6978759765625,0.9415131211280823,692.8048706054688,268.7193908691406,0.9950651526451111,653.476806640625,269.1572570800781,0.9961621761322021,687.6202392578125,327.6354675292969,0.9876000881195068,657.7583618164062,328.06317138671875,0.9889621138572693,679.9070434570312,377.1861877441406,0.9661235213279724,666.2926025390625,377.59930419921875,0.9689698219299316
jumping_jacks_4meter_center_1.mp4,17,1.7,596,88,752,400,48672,0.8685318231582642,706.2828979492188,155.50465393066406,0.9953639507293701,641.5061645507812,154.6754608154297,0.9978784322738647,733.3048706054688,188.16221618652344,0.969512939453125,618.7836303710938,181.21298217773438,0.9873746633529663,734.794677734375,189.6138916015625,0.9519367814064026,626.1465454101562,169.52542114257812,0.9734055995941162,693.4110717773438,251.64437866210938,0.9953685998916626,651.4796752929688,251.50222778320312,0.9970092177391052,693.489501953125,316.3856506347656,0.9753106832504272,647.6292114257812,316.1805114746094,0.9816254377365112,689.8235473632812,369.9713134765625,0.9012352228164673,646.571533203125,370.0450439453125,0.9193235635757446
jumping_jacks_4meter_center_1.mp4,18,1.8,571,80,796,394,70650,0.8329901099205017,704.5845947265625,142.24893188476562,0.9915252327919006,640.6431884765625,142.84230041503906,0.9939185380935669,747.2037963867188,148.82652282714844,0.961510956287384,605.453369140625,151.74911499023438,0.9767407178878784,778.3001098632812,140.87698364257812,0.934873640537262,581.7924194335938,148.83670043945312,0.9553678035736084,693.90087890625,239.17999267578125,0.9950481057167053,651.3189697265625,239.47616577148438,0.9959189295768738,702.0261840820312,306.3548583984375,0.9814576506614685,638.8939819335938,307.26422119140625,0.9848011136054993,707.3032836914062,362.1741638183594,0.9259181022644043,631.6414794921875,365.8802185058594,0.9334418177604675
jumping_jacks_4meter_center_1.mp4,19,1.9,540,47,783,405,86994,0.9205432534217834,707.2322998046875,147.8023681640625,0.9898813366889954,638.9700317382812,150.34735107421875,0.9941200613975525,749.267578125,128.34518432617188,0.9705916047096252,587.897705078125,123.8138427734375,0.9860022068023682,762.435546875,105.80300903320312,0.955882728099823,564.1854248046875,84.12931823730469,0.9757418632507324,696.11865234375,257.40875244140625,0.9978578686714172,648.8162231445312,258.68243408203125,0.9983406066894531,713.7613525390625,321.5606384277344,0.9903711676597595,630.4407348632812,324.0994873046875,0.9929957985877991,723.8666381835938,373.90789794921875,0.9576194882392883,613.0584716796875,374.15447998046875,0.9656667709350586
jumping_jacks_4meter_center_1.mp4,20,2.0,593,49,748,406,55335,0.9133714437484741,707.2347412109375,171.07054138183594,0.9947395920753479,643.5347290039062,172.92822265625,0.9887152314186096,725.6405029296875,129.53176879882812,0.9861040711402893,612.934814453125,135.71636962890625,0.9644767642021179,706.982421875,82.55488586425781,0.9691193699836731,619.0272827148438,91.52017211914062,0.9451247453689575,698.5966186523438,279.2309265136719,0.9962510466575623,649.3628540039062,278.9925842285156,0.9946168065071106,717.4153442382812,332.9245910644531,0.9825290441513062,628.3053588867188,329.87200927734375,0.9757896661758423,729.9151000976562,383.595947265625,0.9193814992904663,610.636474609375,373.07757568359375,0.9010037779808044
jumping_jacks_4meter_center_1.mp4,21,2.1,593,52,748,406,54870,0.9134672284126282,707.337646484375,170.94277954101562,0.995677649974823,643.6386108398438,170.32345581054688,0.9872400164604187,725.7000122070312,133.22805786132812,0.9891680479049683,612.4555053710938,131.76077270507812,0.9583225846290588,706.4110717773438,90.35502624511719,0.9746302962303162,622.0646362304688,88.2581787109375,0.9383199214935303,695.8687744140625,275.1979675292969,0.9968888163566589,646.6688842773438,273.9393310546875,0.9947625994682312,715.6473388671875,329.2249755859375,0.9860283732414246,627.3352661132812,325.08624267578125,0.9775053858757019,728.1867065429688,383.42718505859375,0.9334211349487305,610.2868041992188,371.7200927734375,0.9105526208877563
jumping_jacks_4meter_center_1.mp4,22,2.2,557,54,784,402,78996,0.9087421894073486,707.9718017578125,146.29425048828125,0.9941948056221008,640.2814331054688,149.54209899902344,0.9885721206665039,754.4882202148438,123.30795288085938,0.9875476360321045,592.6637573242188,128.7865753173828,0.9706056714057922,764.2740478515625,98.17005920410156,0.9776355624198914,579.2151489257812,99.60748291015625,0.9580129981040955,691.9178466796875,254.50811767578125,0.9986584186553955,646.0719604492188,255.03829956054688,0.9980853796005249,709.1168212890625,312.6134033203125,0.9942558407783508,631.0734252929688,313.9112548828125,0.9924876689910889,719.3972778320312,366.1259460449219,0.9723902940750122,619.8638916015625,365.9398193359375,0.9676986336708069
jumping_jacks_4meter_center_1.mp4,23,2.3,574,79,774,396,63400,0.8813973069190979,704.4844970703125,142.9336700439453,0.9948710203170776,636.5809936523438,140.65013122558594,0.994176983833313,742.3072509765625,156.4842529296875,0.9757875204086304,597.6495971679688,152.4791717529297,0.972426176071167,761.2899169921875,154.07920837402344,0.9512879848480225,585.5410766601562,152.69873046875,0.9485392570495605,688.1370239257812,239.6614990234375,0.9968057870864868,645.3606567382812,238.39694213867188,0.9964942336082458,692.462158203125,307.7395324707031,0.9897055625915527,639.3031616210938,304.24365234375,0.9894917011260986,697.3726196289062,367.9588623046875,0.9593456983566284,639.1874389648438,362.5098571777344,0.9596638679504395
jumping_jacks_4meter_center_1.mp4,24,2.4,591,88,749,401,49454,0.8871527910232544,703.7088012695312,154.05270385742188,0.9944619536399841,635.9032592773438,152.3240966796875,0.9973800778388977,731.7866821289062,188.12583923339844,0.9651325941085815,613.543701171875,179.7723388671875,0.9851775169372559,732.6531372070312,191.88839721679688,0.9464672207832336,624.4466552734375,169.3336639404297,0.9698793888092041,689.1041870117188,248.20242309570312,0.9959940910339355,646.65478515625,247.91879272460938,0.9973629117012024,683.6885986328125,313.71905517578125,0.9830204844474792,648.18212890625,313.56500244140625,0.9871861338615417,675.0753784179688,369.30096435546875,0.9351859092712402,653.1936645507812,369.6173095703125,0.9466480612754822
jumping_jacks_4meter_center_1.mp4,25,2.5,615,111,721,399,30528,0.8804089426994324,699.1858520507812,181.3749237060547,0.9920300245285034,635.856201171875,182.78582763671875,0.9936215281486511,713.8873901367188,229.7742919921875,0.9572397470474243,626.2009887695312,231.7935333251953,0.9565867781639099,707.897705078125,271.10986328125,0.9317777752876282,628.23876953125,270.7711181640625,0.9257603287696838,686.2235107421875,271.2539978027344,0.9941539168357849,646.8694458007812,271.96881103515625,0.9947025179862976,679.98291015625,329.3497009277344,0.9840180277824402,649.8812866210938,329.7847595214844,0.9832148551940918,673.3448486328125,377.1571960449219,0.9555138349533081,659.4007568359375,377.3039245605469,0.9539657235145569
jumping_jacks_4meter_center_1.mp4,26,2.6,614,112,725,399,31857,0.8842574954032898,699.2217407226562,179.7019805908203,0.991766631603241,635.5701293945312,179.05126953125,0.9926072359085083,715.4422607421875,227.32492065429688,0.9587825536727905,625.0731811523438,221.9879150390625,0.9506136178970337,710.5360717773438,255.15216064453125,0.9342450499534607,636.1524047851562,236.8973388671875,0.9203010201454163,686.5095825195312,270.6055603027344,0.9943133592605591,647.0009155273438,270.5097961425781,0.9945583343505859,680.8246459960938,329.2857971191406,0.9856084585189819,650.2758178710938,328.9795837402344,0.9841586351394653,673.0697021484375,376.94024658203125,0.958833634853363,658.3814086914062,375.7817687988281,0.9560089707374573
jumping_jacks_4meter_center_1.mp4,27,2.7,595,92,754,400,48972,0.8145204782485962,700.486572265625,154.81814575195312,0.994528591632843,636.6583251953125,157.2764892578125,0.9915649890899658,730.5316772460938,188.20858764648438,0.9748818874359131,612.9583740234375,191.79367065429688,0.9571115374565125,743.4651489257812,195.54971313476562,0.9519147872924805,622.771484375,172.5269012451172,0.9317249655723572,684.7283325195312,253.4534912109375,0.9949420094490051,645.3342895507812,254.37286376953125,0.9936050772666931,686.4320678710938,321.1007995605469,0.9795485734939575,648.4022827148438,321.69891357421875,0.9761894941329956,678.4868774414062,374.4156494140625,0.9133848547935486,652.1760864257812,372.20343017578125,0.9060271382331848
jumping_jacks_4meter_center_1.mp4,28,2.8,572,83,783,394,65621,0.8654540181159973,704.069580078125,143.77920532226562,0.9970942735671997,642.0137939453125,142.29725646972656,0.991328775882721,742.4633178710938,157.65884399414062,0.9890810251235962,606.4617919921875,155.16505432128906,0.9567781686782837,768.3814086914062,154.96107482910156,0.973739743232727,584.7205810546875,153.7475128173828,0.9288104176521301,687.9952392578125,240.72515869140625,0.9981124401092529,648.3310546875,238.394287109375,0.9966874718666077,693.455078125,307.7646789550781,0.9936946034431458,637.5099487304688,301.69384765625,0.9899047017097473,698.1950073242188,368.8858642578125,0.9717227816581726,631.55908203125,360.53704833984375,0.9630143642425537
jumping_jacks_4meter_center_1.mp4,29,2.9,564,91,781,403,67704,0.9001977443695068,705.1062622070312,146.83316040039062,0.994289755821228,642.3704833984375,144.1288299560547,0.9865912795066833,742.3814697265625,141.4373321533203,0.9861099123954773,598.3635864257812,135.7455291748047,0.9603793025016785,763.7813720703125,132.3469696044922,0.9733240604400635,578.1995849609375,129.21298217773438,0.9416940808296204,690.9933471679688,250.78399658203125,0.9973899722099304,646.550048828125,248.40762329101562,0.9961373209953308,707.972412109375,315.914794921875,0.9876355528831482,630.9722290039062,311.3736877441406,0.9820329546928406,718.341796875,370.2724609375,0.9383056163787842,615.201171875,364.382568359375,0.9215654730796814
jumping_jacks_4meter_center_1.mp4,30,3.0,593,64,750,406,53694,0.9069098830223083,708.7197875976562,170.57115173339844,0.9945151805877686,644.0032958984375,170.2022247314453,0.9893903136253357,733.275634765625,142.41012573242188,0.9849854707717896,611.4223022460938,140.29183959960938,0.9671649932861328,731.7940673828125,113.71136474609375,0.9669103622436523,620.9410400390625,96.56770324707031,0.9452458620071411,696.7857055664062,274.93463134765625,0.9965368509292603,648.654296875,273.60711669921875,0.9952633380889893,713.3978881835938,329.58074951171875,0.9850586652755737,626.3756103515625,323.31744384765625,0.9803248047828674,720.0198974609375,384.133544921875,0.9336016774177551,609.312744140625,369.9185485839844,0.9213382601737976
jumping_jacks_4meter_center_1.mp4,31,3.1,594,64,749,406,53010,0.9189340472221375,710.5245971679688,171.94410705566406,0.9959744811058044,645.7726440429688,169.1857147216797,0.9782852530479431,734.7714233398438,140.2564697265625,0.9925712943077087,616.2064208984375,136.70053100585938,0.9385294318199158,714.9332885742188,100.87347412109375,0.9817293286323547,641.2088012695312,97.52345275878906,0.91930091381073,697.5299682617188,276.6029052734375,0.9976189732551575,648.7874755859375,273.7742004394531,0.9945802092552185,714.0103149414062,329.01409912109375,0.989425778388977,629.7085571289062,322.5975036621094,0.9774186015129089,718.9105834960938,384.0843200683594,0.9467160701751709,610.5679931640625,369.840576171875,0.9148170351982117
jumping_jacks_4meter_center_1.mp4,32,3.2,568,88,779,403,66465,0.8950325846672058,708.0447998046875,149.08657836914062,0.9944508671760559,646.6146850585938,147.4558563232422,0.986518919467926,744.483154296875,141.27459716796875,0.9863698482513428,605.3057250976562,136.45477294921875,0.9592012166976929,761.2117919921875,128.99839782714844,0.9741500616073608,588.7347412109375,120.21337890625,0.9414964318275452,693.8369750976562,251.9683837890625,0.9973648190498352,650.0267944335938,250.12167358398438,0.996029257774353,709.0560913085938,311.91326904296875,0.9877162575721741,632.0070190429688,310.2646789550781,0.9819318056106567,717.7684936523438,366.1450500488281,0.9391714334487915,616.0332641601562,364.6902770996094,0.921922504901886
jumping_jacks_4meter_center_1.mp4,33,3.3,584,81,773,388,58023,0.871865451335907,711.0020751953125,142.30477905273438,0.9967065453529358,644.9439086914062,140.70901489257812,0.9887563586235046,747.947509765625,155.7096405029297,0.9876592755317688,608.06396484375,151.16357421875,0.9424480199813843,760.9999389648438,150.0609588623047,0.9714370965957642,601.5621948242188,147.6372528076172,0.9129396677017212,693.2921752929688,239.25894165039062,0.997334361076355,651.8434448242188,237.197021484375,0.9949814677238464,696.8117065429688,306.8545227050781,0.9909654855728149,647.5654296875,302.4931640625,0.98455411195755,697.9384765625,364.709228515625,0.9603925347328186,644.8623046875,357.5627136230469,0.9460577368736267
jumping_jacks_4meter_center_1.mp4,34,3.4,598,89,758,392,48480,0.8851039409637451,709.3372802734375,150.55482482910156,0.9963472485542297,643.1349487304688,151.41567993164062,0.9971911311149597,738.0484619140625,182.04351806640625,0.982668399810791,620.4612426757812,179.9546356201172,0.9817739129066467,743.0012817382812,185.51162719726562,0.971042811870575,624.9524536132812,174.4503173828125,0.9673599600791931,694.9278564453125,244.13577270507812,0.9973320960998535,654.1921997070312,244.25753784179688,0.9976978898048401,691.4406127929688,307.1781311035156,0.9899622201919556,656.7882690429688,306.978759765625,0.9896837472915649,682.4119262695312,361.8554992675781,0.960148811340332,660.5218505859375,361.21002197265625,0.9592580199241638
jumping_jacks_4meter_center_1.mp4,35,3.5,623,111,731,392,30348,0.883039653301239,706.1275634765625,175.8784942626953,0.9901228547096252,644.1163330078125,177.13864135742188,0.9897595643997192,723.4024047851562,219.8699493408203,0.9543611407279968,633.6735229492188,219.16937255859375,0.931010365486145,716.0242919921875,252.8408203125,0.9289748668670654,638.5230102539062,244.61505126953125,0.8976128697395325,693.620849609375,262.35064697265625,0.9935309290885925,655.2974853515625,262.63885498046875,0.9932465553283691,688.6685791015625,317.8963623046875,0.9862416982650757,658.4451293945312,317.720947265625,0.9833961129188538,682.3065185546875,366.7961120605469,0.9664455056190491,669.793701171875,365.86993408203125,0.9616765975952148
jumping_jacks_4meter_center_1.mp4,36,3.6,620,112,728,391,30132,0.8746547102928162,704.5556640625,177.6972198486328,0.9907942414283752,644.4566650390625,178.88429260253906,0.9924835562705994,720.5794677734375,223.57090759277344,0.9525477290153503,633.5478515625,221.02012634277344,0.9507549405097961,717.22802734375,264.60833740234375,0.9266357421875,631.3809204101562,250.54800415039062,0.9201799631118774,692.2955322265625,264.392822265625,0.994009256362915,655.4131469726562,264.9892883300781,0.9945265650749207,688.784423828125,321.50048828125,0.9857752323150635,661.621826171875,321.912841796875,0.9850524067878723,680.9297485351562,370.3499755859375,0.9636952877044678,669.143310546875,370.47113037109375,0.9625120162963867
jumping_jacks_4meter_center_1.mp4,37,3.7,598,89,749,391,45602,0.8758412599563599,708.3103637695312,150.58609008789062,0.9955036044120789,641.26220703125,154.31915283203125,0.9957330822944641,734.0488891601562,187.4449005126953,0.9790553450584412,619.890380859375,189.27288818359375,0.968418300151825,729.929443359375,190.57382202148438,0.9638972878456116,620.0545043945312,182.8157958984375,0.9465351104736328,695.4736938476562,245.82235717773438,0.9959683418273926,653.52197265625,246.84332275390625,0.9960125684738159,695.7749633789062,309.0379638671875,0.9847205877304077,653.5870361328125,309.7515869140625,0.9819203019142151,689.25390625,362.8966369628906,0.9426210522651672,657.6929321289062,363.3075866699219,0.935771107673645
